Year,Geography,Selection Filter,Selection Value,Max. % Total Population,Max. Sub-Population,Max. Total Population
2011,Island,Race/Ethnicity,Multi-Race-NH,4.059233542,3204.54,
2011,Grays Harbor,Race/Ethnicity,Multi-Race-NH,3.344947458,2441.53,
2011,Grant,Race/Ethnicity,Multi-Race-NH,1.7688851,1592.22,
2011,Garfield,Race/Ethnicity,Multi-Race-NH,1.438448455,32.56,
2011,Franklin,Race/Ethnicity,Multi-Race-NH,1.480494724,1191.4,
2011,Ferry,Race/Ethnicity,Multi-Race-NH,4.705341629,354.22,
2011,Douglas,Race/Ethnicity,Multi-Race-NH,1.774053214,684.28,
2011,Cowlitz,Race/Ethnicity,Multi-Race-NH,3.151819063,3237.72,
2011,Columbia,Race/Ethnicity,Multi-Race-NH,1.923713864,78.41,
2011,Clark,Race/Ethnicity,Multi-Race-NH,3.531713314,15130.83,
2011,Clallam,Race/Ethnicity,Multi-Race-NH,3.519487035,2521.25,
2011,Chelan,Race/Ethnicity,Multi-Race-NH,1.700886595,1235.73,
2011,Benton,Race/Ethnicity,Multi-Race-NH,2.344383458,4173.09,
2011,Asotin,Race/Ethnicity,Multi-Race-NH,2.286094958,494.16,
2011,Adams,Race/Ethnicity,Multi-Race-NH,0.7241954,137.4,
2011,Washington State,Race/Ethnicity,Hispanic as Race,11.5,781429.69,
2011,Yakima,Race/Ethnicity,Hispanic as Race,45.65656409,111690.68,
2011,Whitman,Race/Ethnicity,Hispanic as Race,4.789826889,2127.37,
2011,Whatcom,Race/Ethnicity,Hispanic as Race,8.062205806,16285.38,
2011,Walla Walla,Race/Ethnicity,Hispanic as Race,20.01501307,11769.25,
2011,Wahkiakum,Race/Ethnicity,Hispanic as Race,2.845995179,114.52,
2011,Thurston,Race/Ethnicity,Hispanic as Race,7.357646117,18724.13,
2011,Stevens,Race/Ethnicity,Hispanic as Race,2.828905731,1235.01,
2011,Spokane,Race/Ethnicity,Hispanic as Race,4.717941435,22378.12,
2011,Snohomish,Race/Ethnicity,Hispanic as Race,9.262450742,66390.91,
2011,Skamania,Race/Ethnicity,Hispanic as Race,5.114270027,567.26,
2011,Skagit,Race/Ethnicity,Hispanic as Race,17.04062109,19990.69,
2011,San Juan,Race/Ethnicity,Hispanic as Race,5.702193296,909.42,
2011,Pierce,Race/Ethnicity,Hispanic as Race,9.474643684,76190.08,
2011,Pend Oreille,Race/Ethnicity,Hispanic as Race,3.040267317,393.97,
2011,Pacific,Race/Ethnicity,Hispanic as Race,8.156177822,1716.55,
2011,Okanogan,Race/Ethnicity,Hispanic as Race,17.74170124,7292.98,
2011,Mason,Race/Ethnicity,Hispanic as Race,8.340953347,5097.24,61111
2011,Lincoln,Race/Ethnicity,Hispanic as Race,2.419414276,256.05,
2011,Lewis,Race/Ethnicity,Hispanic as Race,8.929783128,6803.75,
2011,Klickitat,Race/Ethnicity,Hispanic as Race,10.99730374,2254.72,
2011,Kittitas,Race/Ethnicity,Hispanic as Race,7.990385679,3287.8,
2011,Kitsap,Race/Ethnicity,Hispanic as Race,6.542808371,16637.5,
2011,King,Race/Ethnicity,Hispanic as Race,9.166509896,178161.06,
2011,Jefferson,Race/Ethnicity,Hispanic as Race,2.954665916,890.25,
2011,Island,Race/Ethnicity,Hispanic as Race,5.74331625,4534.03,
2011,Grays Harbor,Race/Ethnicity,Hispanic as Race,8.806234911,6427.81,
2011,Grant,Race/Ethnicity,Hispanic as Race,38.80936486,34933.33,
2011,Garfield,Race/Ethnicity,Hispanic as Race,4.601621347,104.16,
2011,Franklin,Race/Ethnicity,Hispanic as Race,51.48124032,41428.55,
2011,Ferry,Race/Ethnicity,Hispanic as Race,3.335263893,251.08,
2011,Douglas,Race/Ethnicity,Hispanic as Race,29.16861543,11250.79,
2011,Cowlitz,Race/Ethnicity,Hispanic as Race,7.985373438,8203.01,
2011,Columbia,Race/Ethnicity,Hispanic as Race,6.194108396,252.47,
2011,Clark,Race/Ethnicity,Hispanic as Race,7.967017148,34132.89,
2011,Clallam,Race/Ethnicity,Hispanic as Race,5.187134109,3715.9,
2011,Chelan,Race/Ethnicity,Hispanic as Race,25.98738013,18880.38,
2011,Benton,Race/Ethnicity,Hispanic as Race,19.16557591,34115.44,
2011,Asotin,Race/Ethnicity,Hispanic as Race,3.065891311,662.72,
2011,Adams,Race/Ethnicity,Hispanic as Race,59.94092589,11372.46,
2011,Washington State,Race/Ethnicity,Black Only-NH,3.4,233637.3,
2011,Yakima,Race/Ethnicity,Black Only-NH,0.703353707,1720.63,
2011,Whitman,Race/Ethnicity,Black Only-NH,1.684185783,748.02,
2011,Whatcom,Race/Ethnicity,Black Only-NH,0.901441005,1820.88,
2011,Walla Walla,Race/Ethnicity,Black Only-NH,1.694309949,996.29,
2011,Wahkiakum,Race/Ethnicity,Black Only-NH,0.210989339,8.49,
2011,Thurston,Race/Ethnicity,Black Only-NH,2.584086085,6576.12,
2011,Stevens,Race/Ethnicity,Black Only-NH,0.333006466,145.38,
2011,Spokane,Race/Ethnicity,Black Only-NH,1.670209355,7922.13,
2011,Snohomish,Race/Ethnicity,Black Only-NH,2.500975306,17926.36,
2011,Skamania,Race/Ethnicity,Black Only-NH,0.385513145,42.76,
2011,Skagit,Race/Ethnicity,Black Only-NH,0.544283713,638.51,
2011,San Juan,Race/Ethnicity,Black Only-NH,0.30861643,49.22,
2011,Pierce,Race/Ethnicity,Black Only-NH,6.488345827,52175.85,
2011,Pend Oreille,Race/Ethnicity,Black Only-NH,0.438865909,56.87,
2011,Pacific,Race/Ethnicity,Black Only-NH,0.322246355,67.82,
2011,Okanogan,Race/Ethnicity,Black Only-NH,0.322139383,132.42,
2011,Mason,Race/Ethnicity,Black Only-NH,1.000163637,611.21,61111
2011,Lincoln,Race/Ethnicity,Black Only-NH,0.21099598,22.33,
2011,Lewis,Race/Ethnicity,Black Only-NH,0.502509067,382.87,
2011,Klickitat,Race/Ethnicity,Black Only-NH,0.209438078,42.94,
2011,Kittitas,Race/Ethnicity,Black Only-NH,0.847280297,348.63,
2011,Kitsap,Race/Ethnicity,Black Only-NH,2.542286598,6464.7,
2011,King,Race/Ethnicity,Black Only-NH,6.080166024,118174.62,
2011,Jefferson,Race/Ethnicity,Black Only-NH,0.770652542,232.2,
2011,Island,Race/Ethnicity,Black Only-NH,2.138946799,1688.58,
2011,Grays Harbor,Race/Ethnicity,Black Only-NH,1.071027645,781.76,
2011,Grant,Race/Ethnicity,Black Only-NH,0.776135527,698.62,
2011,Garfield,Race/Ethnicity,Black Only-NH,0.012811734,0.29,
2011,Franklin,Race/Ethnicity,Black Only-NH,1.70307842,1370.52,
2011,Ferry,Race/Ethnicity,Black Only-NH,0.238973225,17.99,
2011,Douglas,Race/Ethnicity,Black Only-NH,0.227136263,87.61,
2011,Cowlitz,Race/Ethnicity,Black Only-NH,0.571815511,587.4,
2011,Columbia,Race/Ethnicity,Black Only-NH,0.294163107,11.99,
2011,Clark,Race/Ethnicity,Black Only-NH,1.900909855,8144.02,
2011,Clallam,Race/Ethnicity,Black Only-NH,0.774168494,554.59,
2011,Chelan,Race/Ethnicity,Black Only-NH,0.240240786,174.54,
2011,Benton,Race/Ethnicity,Black Only-NH,1.169160893,2081.15,
2011,Asotin,Race/Ethnicity,Black Only-NH,0.402157671,86.93,
2011,Adams,Race/Ethnicity,Black Only-NH,0.232227433,44.06,
2011,Washington State,Race/Ethnicity,Asian Only-NH,7.2,485600.02,
2011,Yakima,Race/Ethnicity,Asian Only-NH,0.969287573,2371.19,
2011,Whitman,Race/Ethnicity,Asian Only-NH,7.368363461,3272.61,
2011,Whatcom,Race/Ethnicity,Asian Only-NH,3.526341882,7123.09,
2011,Walla Walla,Race/Ethnicity,Asian Only-NH,1.239802449,729.03,
2011,Wahkiakum,Race/Ethnicity,Asian Only-NH,0.5390293,21.69,
2011,Thurston,Race/Ethnicity,Asian Only-NH,5.072198071,12908,
2011,Stevens,Race/Ethnicity,Asian Only-NH,0.547543442,239.04,
2011,Spokane,Race/Ethnicity,Asian Only-NH,2.075516258,9844.58,
2011,Snohomish,Race/Ethnicity,Asian Only-NH,8.917633917,63919.35,
2011,Skamania,Race/Ethnicity,Asian Only-NH,0.856675842,95.02,
2011,Skagit,Race/Ethnicity,Asian Only-NH,1.73804926,2038.94,
2011,San Juan,Race/Ethnicity,Asian Only-NH,1.17427235,187.28,
2011,Pierce,Race/Ethnicity,Asian Only-NH,5.857399139,47102.11,
2011,Pend Oreille,Race/Ethnicity,Asian Only-NH,0.516884801,66.98,
2011,Pacific,Race/Ethnicity,Asian Only-NH,2.017674609,424.64,
2011,Okanogan,Race/Ethnicity,Asian Only-NH,0.5293819,217.61,
2011,Mason,Race/Ethnicity,Asian Only-NH,1.125018409,687.51,61111
2011,Lincoln,Race/Ethnicity,Asian Only-NH,0.403566427,42.71,
2011,Lewis,Race/Ethnicity,Asian Only-NH,0.839895075,639.93,
2011,Klickitat,Race/Ethnicity,Asian Only-NH,0.586563187,120.26,
2011,Kittitas,Race/Ethnicity,Asian Only-NH,1.955454779,804.61,
2011,Kitsap,Race/Ethnicity,Asian Only-NH,4.77614983,12145.12,
2011,King,Race/Ethnicity,Asian Only-NH,14.80968358,287842.26,
2011,Jefferson,Race/Ethnicity,Asian Only-NH,1.51266283,455.77,
2011,Island,Race/Ethnicity,Asian Only-NH,4.256663482,3360.4,
2011,Grays Harbor,Race/Ethnicity,Asian Only-NH,1.351635353,986.58,
2011,Grant,Race/Ethnicity,Asian Only-NH,0.893652369,804.4,
2011,Garfield,Race/Ethnicity,Asian Only-NH,2.11570321,47.89,
2011,Franklin,Race/Ethnicity,Asian Only-NH,1.7396745,1399.97,
2011,Ferry,Race/Ethnicity,Asian Only-NH,0.764873725,57.58,
2011,Douglas,Race/Ethnicity,Asian Only-NH,0.710212395,273.94,
2011,Cowlitz,Race/Ethnicity,Asian Only-NH,1.438115038,1477.31,
2011,Columbia,Race/Ethnicity,Asian Only-NH,0.557413327,22.72,
2011,Clark,Race/Ethnicity,Asian Only-NH,4.056583953,17379.52,
2011,Clallam,Race/Ethnicity,Asian Only-NH,1.382347021,990.27,
2011,Chelan,Race/Ethnicity,Asian Only-NH,0.788235882,572.67,
2011,Benton,Race/Ethnicity,Asian Only-NH,2.645714222,4709.47,
2011,Asotin,Race/Ethnicity,Asian Only-NH,0.550150584,118.92,
2011,Adams,Race/Ethnicity,Asian Only-NH,0.521905593,99.02,
2011,Washington State,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.3,89086.44,
2011,Yakima,Race/Ethnicity,American Indian/Alaska Native Only-NH,3.74074146,9151.06,
2011,Whitman,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.607911769,270,
2011,Whatcom,Race/Ethnicity,American Indian/Alaska Native Only-NH,2.522369438,5095.1,
2011,Walla Walla,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.757965998,445.7,
2011,Wahkiakum,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.208280524,48.62,
2011,Thurston,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.200257791,3054.48,
2011,Stevens,Race/Ethnicity,American Indian/Alaska Native Only-NH,5.306892556,2316.82,
2011,Spokane,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.36893147,6493.11,
2011,Snohomish,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.171158689,8394.57,
2011,Skamania,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.318552324,146.25,
2011,Skagit,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.734784461,2035.11,
2011,San Juan,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.511267447,81.54,
2011,Pierce,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.145789008,9213.83,
2011,Pend Oreille,Race/Ethnicity,American Indian/Alaska Native Only-NH,3.508998024,454.71,
2011,Pacific,Race/Ethnicity,American Indian/Alaska Native Only-NH,2.060438059,433.64,
2011,Okanogan,Race/Ethnicity,American Indian/Alaska Native Only-NH,10.70292409,4399.59,
2011,Mason,Race/Ethnicity,American Indian/Alaska Native Only-NH,3.087431068,1886.76,61111
2011,Lincoln,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.557099311,164.79,
2011,Lewis,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.262710381,962.08,
2011,Klickitat,Race/Ethnicity,American Indian/Alaska Native Only-NH,2.12364553,435.4,
2011,Kittitas,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.878898679,361.64,
2011,Kitsap,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.393623099,3543.8,
2011,King,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.660956175,12846.4,
2011,Jefferson,Race/Ethnicity,American Indian/Alaska Native Only-NH,2.10492358,634.22,
2011,Island,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.710942858,561.25,
2011,Grays Harbor,Race/Ethnicity,American Indian/Alaska Native Only-NH,4.205485071,3069.65,
2011,Grant,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.871399936,784.37,
2011,Garfield,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.212056283,4.8,
2011,Franklin,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.459582146,369.84,
2011,Ferry,Race/Ethnicity,American Indian/Alaska Native Only-NH,16.13952636,1214.99,
2011,Douglas,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.769841821,296.94,
2011,Cowlitz,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.331043216,1367.32,
2011,Columbia,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.231363332,50.19,
2011,Clark,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.691881405,2964.21,
2011,Clallam,Race/Ethnicity,American Indian/Alaska Native Only-NH,4.742628306,3397.47,
2011,Chelan,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.694405159,504.5,
2011,Benton,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.72080512,1283.06,
2011,Asotin,Race/Ethnicity,American Indian/Alaska Native Only-NH,1.248386604,269.85,
2011,Adams,Race/Ethnicity,American Indian/Alaska Native Only-NH,0.415226445,78.78,
2012,Washington State,All,All,100,6828887.78,
2012,Yakima,All,All,100,245965.26,
2012,Whitman,All,All,100,45236.11,
2012,Whatcom,All,All,100,203284.91,
2012,Walla Walla,All,All,100,59110.42,
2012,Wahkiakum,All,All,100,4072.54,
2012,Thurston,All,All,100,257583.52,
2012,Stevens,All,All,100,43807.22,
2012,Spokane,All,All,100,478949.69,
2012,Snohomish,All,All,100,722480.67,
2012,Skamania,All,All,100,11158.03,
2012,Skagit,All,All,100,117776.26,
2012,San Juan,All,All,100,16025.31,
2012,Pierce,All,All,100,812162.25,
2012,Pend Oreille,All,All,100,13014.72,
2012,Pacific,All,All,100,21261.06,
2012,Okanogan,All,All,100,41241.75,
2012,Mason,All,All,100,61465.55,
2012,Lincoln,All,All,100,10641.23,
2012,Lewis,All,All,100,76682.19,
2012,Klickitat,All,All,100,20624.21,
2012,Kittitas,All,All,100,41191.59,
2012,Kitsap,All,All,100,255330.92,
2012,King,All,All,100,1959305.04,
2012,Jefferson,All,All,100,30334.49,
2012,Island,All,All,100,79653.71,
2012,Grays Harbor,All,All,100,73330.97,
2012,Grant,All,All,100,90843.55,
2012,Garfield,All,All,100,2270.24,
2012,Franklin,All,All,100,82447.81,
2012,Ferry,All,All,100,7505.81,
2012,Douglas,All,All,100,38739.59,
2012,Cowlitz,All,All,100,103101.83,
2012,Columbia,All,All,100,4055.42,
2012,Clark,All,All,100,432106.79,
2012,Clallam,All,All,100,72078.17,
2012,Chelan,All,All,100,73142.5,
2012,Benton,All,All,100,180198.43,
2012,Asotin,All,All,100,21624.55,
2012,Adams,All,All,100,19083.49,
2012,Washington State,Sex,Male,49.9,3406697.96,
2012,Yakima,Sex,Male,49.92693684,122802.92,
2012,Whitman,Sex,Male,50.57340253,22877.44,
2012,Whatcom,Sex,Male,49.56364936,100755.42,
2012,Walla Walla,Sex,Male,50.87275644,30071.1,
2012,Wahkiakum,Sex,Male,50.50680902,2056.91,
2012,Thurston,Sex,Male,48.82484718,125764.76,
2012,Stevens,Sex,Male,49.99641612,21902.04,
2012,Spokane,Sex,Male,49.46222431,236899.17,
2012,Snohomish,Sex,Male,50.14989398,362323.29,
2012,Skamania,Sex,Male,50.38676182,5622.17,
2012,Skagit,Sex,Male,49.56912369,58380.66,
2012,San Juan,Sex,Male,48.66327079,7798.44,
2012,Pierce,Sex,Male,49.5673777,402567.53,
2012,Pend Oreille,Sex,Male,50.72010769,6601.08,
2012,Pacific,Sex,Male,50.14086786,10660.48,
2012,Okanogan,Sex,Male,50.47419181,20816.44,
2012,Mason,Sex,Male,51.71153597,31784.78,
2012,Lincoln,Sex,Male,50.04928941,5325.86,
2012,Lewis,Sex,Male,50.03756413,38369.9,
2012,Klickitat,Sex,Male,50.6749107,10451.3,
2012,Kittitas,Sex,Male,50.61615733,20849.6,
2012,Kitsap,Sex,Male,50.66415771,129361.26,
2012,King,Sex,Male,49.93087957,978298.24,
2012,Jefferson,Sex,Male,49.47549802,15008.14,
2012,Island,Sex,Male,49.66397673,39559.2,
2012,Grays Harbor,Sex,Male,51.13225694,37495.78,
2012,Grant,Sex,Male,50.93223459,46268.65,
2012,Garfield,Sex,Male,49.37231306,1120.87,
2012,Franklin,Sex,Male,51.66869805,42599.71,
2012,Ferry,Sex,Male,51.79587546,3887.7,
2012,Douglas,Sex,Male,50.04526377,19387.33,
2012,Cowlitz,Sex,Male,49.42406939,50957.12,
2012,Columbia,Sex,Male,49.43261117,2004.7,
2012,Clark,Sex,Male,49.4285128,213583.96,
2012,Clallam,Sex,Male,49.55053659,35715.12,
2012,Chelan,Sex,Male,49.92710121,36517.93,
2012,Benton,Sex,Male,49.9691923,90043.7,
2012,Asotin,Sex,Male,48.5360389,10495.7,
2012,Adams,Sex,Male,50.88980056,9711.55,
2012,Washington State,Sex,Female,50.1,3422189.82,
2012,Yakima,Sex,Female,50.0730591,123162.33,
2012,Whitman,Sex,Female,49.42659747,22358.67,
2012,Whatcom,Sex,Female,50.43634572,102529.48,
2012,Walla Walla,Sex,Female,49.12722664,29039.31,
2012,Wahkiakum,Sex,Female,49.49319098,2015.63,
2012,Thurston,Sex,Female,51.17515282,131818.76,
2012,Stevens,Sex,Female,50.00358388,21905.18,
2012,Spokane,Sex,Female,50.53777569,242050.52,
2012,Snohomish,Sex,Female,49.85010602,360157.38,
2012,Skamania,Sex,Female,49.61323818,5535.86,
2012,Skagit,Sex,Female,50.43087631,59395.6,
2012,San Juan,Sex,Female,51.33672921,8226.87,
2012,Pierce,Sex,Female,50.4326223,409594.72,
2012,Pend Oreille,Sex,Female,49.27989231,6413.64,
2012,Pacific,Sex,Female,49.85913214,10600.58,
2012,Okanogan,Sex,Female,49.52578394,20425.3,
2012,Mason,Sex,Female,48.28846403,29680.77,
2012,Lincoln,Sex,Female,49.95071059,5315.37,
2012,Lewis,Sex,Female,49.96243587,38312.29,
2012,Klickitat,Sex,Female,49.3250893,10172.91,
2012,Kittitas,Sex,Female,49.38384267,20341.99,
2012,Kitsap,Sex,Female,49.33584229,125969.66,
2012,King,Sex,Female,50.06912043,981006.8,
2012,Jefferson,Sex,Female,50.52453494,15326.36,
2012,Island,Sex,Female,50.33602327,40094.51,
2012,Grays Harbor,Sex,Female,48.86772942,35835.18,
2012,Grant,Sex,Female,49.06776541,44574.9,
2012,Garfield,Sex,Female,50.62768694,1149.37,
2012,Franklin,Sex,Female,48.33130195,39848.1,
2012,Ferry,Sex,Female,48.20412454,3618.11,
2012,Douglas,Sex,Female,49.95473623,19352.26,
2012,Cowlitz,Sex,Female,50.57593061,52144.71,
2012,Columbia,Sex,Female,50.56738883,2050.72,
2012,Clark,Sex,Female,50.5714872,218522.83,
2012,Clallam,Sex,Female,50.44946341,36363.05,
2012,Chelan,Sex,Female,50.07289879,36624.57,
2012,Benton,Sex,Female,50.03081325,90154.74,
2012,Asotin,Sex,Female,51.4639611,11128.85,
2012,Adams,Sex,Female,49.11019944,9371.94,
2012,Washington State,Age,65+,13.03795609,890347.39,
2012,Yakima,Age,65+,12.14040958,29861.19,
2012,Whitman,Age,65+,9.145945573,4137.27,
2012,Whatcom,Age,65+,13.99461475,28448.94,
2012,Walla Walla,Age,65+,15.42812587,9119.63,
2012,Wahkiakum,Age,65+,27.16977611,1106.5,
2012,Thurston,Age,65+,13.86805724,35721.83,
2012,Stevens,Age,65+,18.07069702,7916.27,
2012,Spokane,Age,65+,13.50728716,64693.11,
2012,Snohomish,Age,65+,10.81458968,78133.32,
2012,Skamania,Age,65+,14.92306438,1665.12,
2012,Skagit,Age,65+,17.00401252,20026.69,
2012,San Juan,Age,65+,26.22869698,4203.23,
2012,Pierce,Age,65+,11.51946548,93556.75,
2012,Pend Oreille,Age,65+,20.7846961,2705.07,
2012,Pacific,Age,65+,26.47337433,5628.52,
2012,Okanogan,Age,65+,18.17517443,7495.76,
2012,Mason,Age,65+,19.47030491,11967.53,
2012,Lincoln,Age,65+,22.05938599,2347.39,
2012,Lewis,Age,65+,18.26615802,14006.89,
2012,Klickitat,Age,65+,18.78976213,3875.24,
2012,Kittitas,Age,65+,13.15287902,5417.88,
2012,Kitsap,Age,65+,14.0438847,35858.38,
2012,King,Age,65+,11.8473737,232126.19,
2012,Jefferson,Age,65+,28.83790036,8747.83,
2012,Island,Age,65+,19.41373478,15463.76,
2012,Grays Harbor,Age,65+,17.45109876,12797.06,
2012,Grant,Age,65+,12.08551405,10978.91,
2012,Garfield,Age,65+,23.51249207,533.79,
2012,Franklin,Age,65+,7.492533762,6177.43,
2012,Ferry,Age,65+,20.16797654,1513.77,
2012,Douglas,Age,65+,14.55314834,5637.83,
2012,Cowlitz,Age,65+,16.1650962,16666.51,
2012,Columbia,Age,65+,23.57536334,956.08,
2012,Clark,Age,65+,12.08414244,52216.4,
2012,Clallam,Age,65+,25.64809845,18486.68,
2012,Chelan,Age,65+,15.93185904,11652.96,
2012,Benton,Age,65+,12.27676068,22122.53,
2012,Asotin,Age,65+,20.31565975,4393.17,
2012,Adams,Age,65+,10.396264,1983.97,
2012,Washington State,Age,45-64,27.06360435,1848143.17,
2012,Yakima,Age,45-64,22.57173635,55518.63,
2012,Whitman,Age,45-64,16.14942134,7305.37,
2012,Whatcom,Age,45-64,25.93365636,52719.21,
2012,Walla Walla,Age,45-64,25.22526485,14910.76,
2012,Wahkiakum,Age,45-64,32.80483433,1335.99,
2012,Thurston,Age,45-64,27.72530634,71415.82,
2012,Stevens,Age,45-64,32.21763444,14113.65,
2012,Spokane,Age,45-64,26.82226812,128465.17,
2012,Snohomish,Age,45-64,28.23686757,204005.91,
2012,Skamania,Age,45-64,34.29816912,3827,
2012,Skagit,Age,45-64,27.2281273,32068.27,
2012,San Juan,Age,45-64,35.89640388,5752.51,
2012,Pierce,Age,45-64,26.46509611,214939.52,
2012,Pend Oreille,Age,45-64,34.05697549,4432.42,
2012,Pacific,Age,45-64,31.98565829,6800.49,
2012,Okanogan,Age,45-64,29.59758012,12206.56,
2012,Mason,Age,45-64,30.06454835,18479.34,
2012,Lincoln,Age,45-64,31.31151192,3331.93,
2012,Lewis,Age,45-64,27.96255558,21442.3,
2012,Klickitat,Age,45-64,32.35445139,6672.85,
2012,Kittitas,Age,45-64,23.16832149,9543.4,
2012,Kitsap,Age,45-64,29.11502062,74339.65,
2012,King,Age,45-64,27.37016488,536265.02,
2012,Jefferson,Age,45-64,34.7270714,10534.28,
2012,Island,Age,45-64,28.39922962,22621.04,
2012,Grays Harbor,Age,45-64,29.17562661,21394.77,
2012,Grant,Age,45-64,22.31275638,20269.7,
2012,Garfield,Age,45-64,32.00586722,726.61,
2012,Franklin,Age,45-64,18.89002267,15574.41,
2012,Ferry,Age,45-64,33.78875831,2536.12,
2012,Douglas,Age,45-64,25.77030371,9983.31,
2012,Cowlitz,Age,45-64,28.03512799,28904.73,
2012,Columbia,Age,45-64,31.59894659,1281.47,
2012,Clark,Age,45-64,26.85894383,116059.32,
2012,Clallam,Age,45-64,29.52165683,21278.67,
2012,Chelan,Age,45-64,27.54710326,20148.64,
2012,Benton,Age,45-64,26.06785753,46973.87,
2012,Asotin,Age,45-64,29.53638342,6387.11,
2012,Adams,Age,45-64,18.74573257,3577.34,
2012,Washington State,Age,25-44,27.34435739,1867315.48,
2012,Yakima,Age,25-44,25.80039555,63460.01,
2012,Whitman,Age,25-44,19.78277973,8948.96,
2012,Whatcom,Age,25-44,25.80360244,52454.83,
2012,Walla Walla,Age,25-44,24.19712125,14303.02,
2012,Wahkiakum,Age,25-44,16.93586803,689.72,
2012,Thurston,Age,25-44,26.96208981,69449.9,
2012,Stevens,Age,25-44,19.26922092,8441.31,
2012,Spokane,Age,25-44,25.74683784,123314.4,
2012,Snohomish,Age,25-44,28.41464534,205290.32,
2012,Skamania,Age,25-44,22.79873777,2543.89,
2012,Skagit,Age,25-44,24.19146269,28491.8,
2012,San Juan,Age,25-44,17.69095262,2835.03,
2012,Pierce,Age,25-44,28.04823297,227797.16,
2012,Pend Oreille,Age,25-44,18.32117787,2384.45,
2012,Pacific,Age,25-44,18.10168449,3848.61,
